year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2025,1,G7,GoJet Airlines LLC d/b/a United Express,EWR,"Newark, NJ: Newark Liberty International",1194.00,298.00,51.88,5.66,127.36,0.00,113.10,58.00,1.00,26032.00,4855.00,589.00,7466.00,0.00,13122.00
2025,1,MQ,Envoy Air,EWR,"Newark, NJ: Newark Liberty International",86.00,23.00,2.90,4.87,10.20,0.00,5.02,1.00,0.00,1224.00,114.00,197.00,491.00,0.00,422.00
2025,1,NK,Spirit Airlines,EWR,"Newark, NJ: Newark Liberty International",806.00,143.00,30.03,0.94,77.89,1.73,32.42,28.00,0.00,8378.00,1523.00,131.00,4419.00,64.00,2241.00
2025,1,9E,Endeavor Air Inc.,EWR,"Newark, NJ: Newark Liberty International",152.00,29.00,2.95,1.16,9.89,0.00,15.01,6.00,0.00,2161.00,138.00,152.00,632.00,0.00,1239.00
2025,1,AA,American Airlines Network,EWR,"Newark, NJ: Newark Liberty International",524.00,132.00,31.08,7.06,52.92,0.90,40.03,9.00,1.00,9746.00,2449.00,1710.00,1766.00,19.00,3802.00
2025,1,AS,Alaska Airlines Network,EWR,"Newark, NJ: Newark Liberty International",131.00,11.00,6.64,0.00,1.77,0.00,2.58,0.00,0.00,718.00,585.00,0.00,53.00,0.00,80.00
2025,1,B6,JetBlue Airways,EWR,"Newark, NJ: Newark Liberty International",449.00,142.00,50.92,0.33,36.24,0.00,54.51,4.00,2.00,8478.00,2307.00,10.00,1748.00,0.00,4413.00
2025,1,DL,Delta Air Lines Network,EWR,"Newark, NJ: Newark Liberty International",515.00,136.00,56.36,8.20,52.67,0.00,18.77,8.00,2.00,9961.00,4179.00,1363.00,2889.00,0.00,1530.00
2025,1,F9,Frontier Airlines,EWR,"Newark, NJ: Newark Liberty International",93.00,34.00,11.02,0.00,17.46,0.00,5.52,3.00,0.00,2987.00,1631.00,0.00,894.00,0.00,462.00
2025,1,UA,United Air Lines Network,EWR,"Newark, NJ: Newark Liberty International",5861.00,919.00,289.97,23.00,342.87,0.00,263.16,101.00,8.00,63992.00,20450.00,2371.00,14817.00,0.00,26354.00
2025,1,YX,Republic Airline,EWR,"Newark, NJ: Newark Liberty International",1644.00,202.00,31.80,5.76,130.74,0.00,33.69,63.00,1.00,10230.00,1981.00,272.00,5125.00,0.00,2852.00
2024,12,MQ,Envoy Air,EWR,"Newark, NJ: Newark Liberty International",107.00,42.00,6.01,5.89,25.16,0.00,4.94,0.00,0.00,2531.00,335.00,491.00,1251.00,0.00,454.00
2024,12,NK,Spirit Airlines,EWR,"Newark, NJ: Newark Liberty International",864.00,236.00,42.45,4.52,154.36,0.69,33.97,9.00,3.00,16959.00,3467.00,446.00,10122.00,20.00,2904.00
2024,12,UA,United Air Lines Network,EWR,"Newark, NJ: Newark Liberty International",5955.00,1536.00,373.49,33.82,744.03,0.00,384.66,36.00,11.00,116838.00,30508.00,4246.00,46595.00,0.00,35489.00
2024,12,9E,Endeavor Air Inc.,EWR,"Newark, NJ: Newark Liberty International",126.00,36.00,4.85,0.37,23.56,0.00,7.23,0.00,1.00,2056.00,256.00,11.00,1443.00,0.00,346.00
2024,12,AA,American Airlines Network,EWR,"Newark, NJ: Newark Liberty International",519.00,202.00,47.77,4.25,91.46,0.81,57.71,3.00,1.00,14255.00,2995.00,401.00,4058.00,41.00,6760.00
2024,12,AS,Alaska Airlines Network,EWR,"Newark, NJ: Newark Liberty International",288.00,52.00,9.36,1.75,29.64,0.00,11.25,3.00,1.00,2671.00,656.00,59.00,1305.00,0.00,651.00
2024,12,B6,JetBlue Airways,EWR,"Newark, NJ: Newark Liberty International",521.00,219.00,61.84,0.00,58.32,1.82,97.01,3.00,3.00,15767.00,4141.00,0.00,2820.00,49.00,8757.00
2024,12,DL,Delta Air Lines Network,EWR,"Newark, NJ: Newark Liberty International",541.00,181.00,60.20,1.86,93.35,0.00,25.59,0.00,1.00,11166.00,5021.00,140.00,4619.00,0.00,1386.00
2024,12,F9,Frontier Airlines,EWR,"Newark, NJ: Newark Liberty International",93.00,36.00,9.38,0.00,13.01,0.00,13.61,0.00,0.00,2594.00,566.00,0.00,771.00,0.00,1257.00
2024,12,G4,Allegiant Air,EWR,"Newark, NJ: Newark Liberty International",74.00,15.00,7.02,1.41,6.58,0.00,0.00,0.00,0.00,952.00,310.00,420.00,222.00,0.00,0.00
2024,12,G7,GoJet Airlines LLC d/b/a United Express,EWR,"Newark, NJ: Newark Liberty International",978.00,328.00,34.73,2.90,179.45,0.00,110.93,18.00,3.00,27890.00,2867.00,509.00,11236.00,0.00,13278.00
2024,12,YX,Republic Airline,EWR,"Newark, NJ: Newark Liberty International",1783.00,415.00,60.28,7.69,270.54,0.00,76.50,30.00,5.00,23672.00,3666.00,823.00,13941.00,0.00,5242.00
2024,11,9E,Endeavor Air Inc.,EWR,"Newark, NJ: Newark Liberty International",140.00,43.00,1.63,0.00,37.93,0.00,3.45,0.00,0.00,3196.00,101.00,0.00,2751.00,0.00,344.00
2024,11,AA,American Airlines Network,EWR,"Newark, NJ: Newark Liberty International",504.00,181.00,27.41,4.09,106.87,0.17,42.45,1.00,1.00,11408.00,2287.00,337.00,5365.00,24.00,3395.00
2024,11,AS,Alaska Airlines Network,EWR,"Newark, NJ: Newark Liberty International",301.00,55.00,7.01,0.00,39.59,0.00,8.40,0.00,0.00,3177.00,295.00,0.00,2643.00,0.00,239.00
2024,11,B6,JetBlue Airways,EWR,"Newark, NJ: Newark Liberty International",441.00,157.00,24.70,0.00,112.57,0.00,19.73,0.00,3.00,11129.00,1432.00,0.00,7929.00,0.00,1768.00
2024,11,DL,Delta Air Lines Network,EWR,"Newark, NJ: Newark Liberty International",548.00,176.00,29.75,0.00,130.27,0.00,15.99,0.00,2.00,10407.00,2365.00,0.00,7259.00,0.00,783.00
2024,11,F9,Frontier Airlines,EWR,"Newark, NJ: Newark Liberty International",83.00,25.00,2.30,0.00,12.78,0.00,9.91,1.00,1.00,2037.00,142.00,0.00,1233.00,0.00,662.00
2024,11,G4,Allegiant Air,EWR,"Newark, NJ: Newark Liberty International",58.00,10.00,1.00,1.00,8.00,0.00,0.00,0.00,0.00,363.00,42.00,57.00,264.00,0.00,0.00
2024,11,G7,GoJet Airlines LLC d/b/a United Express,EWR,"Newark, NJ: Newark Liberty International",1059.00,420.00,42.29,5.54,243.52,0.00,128.66,13.00,4.00,42353.00,4071.00,268.00,19374.00,0.00,18640.00
2024,11,MQ,Envoy Air,EWR,"Newark, NJ: Newark Liberty International",80.00,29.00,4.48,3.05,18.83,0.00,2.64,0.00,0.00,1805.00,334.00,248.00,1003.00,0.00,220.00
2024,11,NK,Spirit Airlines,EWR,"Newark, NJ: Newark Liberty International",841.00,218.00,27.15,1.00,173.32,0.00,16.53,6.00,4.00,15455.00,1897.00,47.00,12287.00,0.00,1224.00
2024,11,UA,United Air Lines Network,EWR,"Newark, NJ: Newark Liberty International",5824.00,1565.00,217.69,30.03,1023.08,0.00,294.20,22.00,12.00,129175.00,18738.00,2589.00,80537.00,0.00,27311.00
2024,11,YX,Republic Airline,EWR,"Newark, NJ: Newark Liberty International",1886.00,524.00,34.95,5.33,429.30,0.00,54.42,9.00,5.00,36694.00,2326.00,771.00,29120.00,0.00,4477.00
2024,10,UA,United Air Lines Network,EWR,"Newark, NJ: Newark Liberty International",5772.00,788.00,224.78,7.99,330.26,0.00,224.96,90.00,15.00,57236.00,17519.00,538.00,18850.00,0.00,20329.00
2024,10,YX,Republic Airline,EWR,"Newark, NJ: Newark Liberty International",2373.00,241.00,37.54,0.00,164.69,0.00,38.76,8.00,8.00,16778.00,2637.00,0.00,10558.00,0.00,3583.00
2024,10,9E,Endeavor Air Inc.,EWR,"Newark, NJ: Newark Liberty International",146.00,26.00,4.46,0.00,14.93,0.00,6.61,0.00,1.00,2175.00,434.00,0.00,977.00,0.00,764.00
2024,10,AA,American Airlines Network,EWR,"Newark, NJ: Newark Liberty International",646.00,164.00,37.81,1.00,77.42,2.11,45.66,2.00,3.00,9414.00,2611.00,47.00,3118.00,96.00,3542.00
2024,10,AS,Alaska Airlines Network,EWR,"Newark, NJ: Newark Liberty International",300.00,44.00,11.58,0.00,21.40,0.00,11.03,1.00,4.00,1652.00,620.00,0.00,687.00,0.00,345.00
2024,10,B6,JetBlue Airways,EWR,"Newark, NJ: Newark Liberty International",398.00,74.00,28.16,0.00,21.55,0.00,24.29,19.00,2.00,5927.00,1892.00,0.00,1120.00,0.00,2915.00
2024,10,DL,Delta Air Lines Network,EWR,"Newark, NJ: Newark Liberty International",586.00,120.00,47.80,0.00,64.03,0.00,8.17,0.00,1.00,7201.00,3345.00,0.00,3645.00,0.00,211.00
2024,10,F9,Frontier Airlines,EWR,"Newark, NJ: Newark Liberty International",48.00,11.00,3.38,0.00,6.93,0.00,0.69,2.00,1.00,590.00,331.00,0.00,182.00,0.00,77.00
2024,10,G4,Allegiant Air,EWR,"Newark, NJ: Newark Liberty International",58.00,3.00,2.85,0.00,0.15,0.00,0.00,0.00,0.00,127.00,122.00,0.00,5.00,0.00,0.00
2024,10,G7,GoJet Airlines LLC d/b/a United Express,EWR,"Newark, NJ: Newark Liberty International",1155.00,195.00,37.66,1.31,98.12,0.00,57.91,0.00,3.00,18137.00,5534.00,79.00,6351.00,0.00,6173.00
2024,10,NK,Spirit Airlines,EWR,"Newark, NJ: Newark Liberty International",921.00,146.00,30.96,3.31,82.52,0.59,28.61,12.00,5.00,12314.00,1842.00,186.00,7327.00,20.00,2939.00
2024,9,9E,Endeavor Air Inc.,EWR,"Newark, NJ: Newark Liberty International",136.00,27.00,4.84,2.05,12.88,0.00,7.23,0.00,0.00,2127.00,310.00,39.00,1099.00,0.00,679.00
2024,9,AA,American Airlines Network,EWR,"Newark, NJ: Newark Liberty International",607.00,146.00,42.72,7.31,57.19,1.55,37.23,3.00,3.00,9660.00,2773.00,677.00,3039.00,72.00,3099.00
2024,9,AS,Alaska Airlines Network,EWR,"Newark, NJ: Newark Liberty International",296.00,68.00,18.23,1.43,37.49,0.00,10.86,2.00,6.00,2437.00,775.00,86.00,1213.00,0.00,363.00
2024,9,B6,JetBlue Airways,EWR,"Newark, NJ: Newark Liberty International",375.00,65.00,22.48,4.06,23.12,0.00,15.34,2.00,3.00,4281.00,1743.00,370.00,870.00,0.00,1298.00
2024,9,DL,Delta Air Lines Network,EWR,"Newark, NJ: Newark Liberty International",560.00,94.00,37.39,0.35,39.20,0.00,17.06,0.00,7.00,6007.00,3010.00,13.00,2075.00,0.00,909.00
2024,9,F9,Frontier Airlines,EWR,"Newark, NJ: Newark Liberty International",47.00,9.00,6.15,0.00,2.62,0.00,0.24,0.00,0.00,312.00,240.00,0.00,63.00,0.00,9.00
2024,9,G4,Allegiant Air,EWR,"Newark, NJ: Newark Liberty International",56.00,7.00,6.62,0.00,0.38,0.00,0.00,1.00,0.00,652.00,640.00,0.00,12.00,0.00,0.00
2024,9,G7,GoJet Airlines LLC d/b/a United Express,EWR,"Newark, NJ: Newark Liberty International",1215.00,179.00,23.90,10.38,86.95,0.00,57.77,7.00,2.00,15065.00,2074.00,1050.00,4629.00,0.00,7312.00
2024,9,MQ,Envoy Air,EWR,"Newark, NJ: Newark Liberty International",2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2024,9,NK,Spirit Airlines,EWR,"Newark, NJ: Newark Liberty International",872.00,140.00,40.95,5.52,71.24,2.00,20.28,12.00,4.00,9674.00,3361.00,267.00,4832.00,44.00,1170.00
2024,9,UA,United Air Lines Network,EWR,"Newark, NJ: Newark Liberty International",5472.00,729.00,208.52,21.66,289.38,0.00,209.45,52.00,22.00,50919.00,15474.00,1841.00,14443.00,0.00,19161.00
2024,9,YX,Republic Airline,EWR,"Newark, NJ: Newark Liberty International",2140.00,205.00,31.93,22.86,116.18,0.00,34.03,21.00,3.00,12232.00,2486.00,1489.00,5570.00,0.00,2687.00
2024,8,9E,Endeavor Air Inc.,EWR,"Newark, NJ: Newark Liberty International",142.00,37.00,10.98,1.25,18.70,0.00,6.07,17.00,0.00,3216.00,766.00,92.00,1935.00,0.00,423.00
2024,8,AA,American Airlines Network,EWR,"Newark, NJ: Newark Liberty International",622.00,239.00,50.54,9.67,82.65,0.67,95.47,48.00,10.00,20925.00,4078.00,967.00,6944.00,18.00,8918.00
2024,8,AS,Alaska Airlines Network,EWR,"Newark, NJ: Newark Liberty International",304.00,68.00,12.59,5.00,30.53,0.00,19.88,14.00,6.00,4562.00,670.00,514.00,2353.00,0.00,1025.00
2024,8,B6,JetBlue Airways,EWR,"Newark, NJ: Newark Liberty International",509.00,135.00,41.99,5.23,37.02,0.41,50.35,32.00,8.00,13085.00,4726.00,316.00,3099.00,7.00,4937.00
2024,8,DL,Delta Air Lines Network,EWR,"Newark, NJ: Newark Liberty International",584.00,173.00,44.71,1.00,102.22,0.00,25.07,20.00,5.00,18582.00,3464.00,68.00,12980.00,0.00,2070.00
2024,8,F9,Frontier Airlines,EWR,"Newark, NJ: Newark Liberty International",49.00,22.00,15.56,0.14,3.81,0.00,2.49,3.00,1.00,1129.00,745.00,5.00,120.00,0.00,259.00
2024,8,G4,Allegiant Air,EWR,"Newark, NJ: Newark Liberty International",60.00,6.00,5.57,0.00,0.43,0.00,0.00,0.00,0.00,517.00,496.00,0.00,21.00,0.00,0.00
2024,8,G7,GoJet Airlines LLC d/b/a United Express,EWR,"Newark, NJ: Newark Liberty International",1075.00,202.00,31.28,8.67,110.11,0.00,51.93,108.00,7.00,21859.00,2586.00,2533.00,9740.00,0.00,7000.00
2024,8,MQ,Envoy Air,EWR,"Newark, NJ: Newark Liberty International",30.00,8.00,2.13,0.06,3.59,0.00,2.23,0.00,0.00,295.00,95.00,1.00,140.00,0.00,59.00
2024,8,NK,Spirit Airlines,EWR,"Newark, NJ: Newark Liberty International",983.00,271.00,57.93,14.56,159.58,0.77,38.17,101.00,3.00,24646.00,4069.00,880.00,16355.00,20.00,3322.00
2024,8,UA,United Air Lines Network,EWR,"Newark, NJ: Newark Liberty International",5504.00,1324.00,282.34,87.94,583.59,0.00,370.13,305.00,74.00,133673.00,26561.00,14343.00,53708.00,0.00,39061.00
2024,8,YX,Republic Airline,EWR,"Newark, NJ: Newark Liberty International",2078.00,308.00,70.27,19.75,165.88,0.00,52.10,233.00,9.00,28756.00,6384.00,4649.00,13026.00,0.00,4697.00
2024,7,9E,Endeavor Air Inc.,EWR,"Newark, NJ: Newark Liberty International",132.00,47.00,12.66,0.25,17.67,0.00,16.41,20.00,3.00,4284.00,1129.00,7.00,1601.00,0.00,1547.00
2024,7,AA,American Airlines Network,EWR,"Newark, NJ: Newark Liberty International",639.00,307.00,69.73,12.42,104.30,1.50,119.06,24.00,4.00,29126.00,7450.00,1294.00,7237.00,48.00,13097.00
2024,7,AS,Alaska Airlines Network,EWR,"Newark, NJ: Newark Liberty International",299.00,83.00,15.90,6.25,37.91,0.00,22.93,3.00,2.00,5372.00,991.00,520.00,2792.00,0.00,1069.00
2024,7,B6,JetBlue Airways,EWR,"Newark, NJ: Newark Liberty International",497.00,160.00,40.91,1.02,65.55,0.00,52.51,7.00,6.00,13518.00,2858.00,124.00,3878.00,0.00,6658.00
2024,7,DL,Delta Air Lines Network,EWR,"Newark, NJ: Newark Liberty International",575.00,244.00,102.36,5.10,105.20,0.00,31.35,45.00,1.00,25984.00,11590.00,889.00,10523.00,0.00,2982.00
2024,7,F9,Frontier Airlines,EWR,"Newark, NJ: Newark Liberty International",49.00,22.00,6.65,0.00,4.04,0.00,11.31,1.00,0.00,1134.00,325.00,0.00,136.00,0.00,673.00
2024,7,G4,Allegiant Air,EWR,"Newark, NJ: Newark Liberty International",74.00,5.00,2.95,1.00,1.05,0.00,0.00,4.00,0.00,313.00,137.00,155.00,21.00,0.00,0.00
2024,7,G7,GoJet Airlines LLC d/b/a United Express,EWR,"Newark, NJ: Newark Liberty International",1156.00,289.00,57.71,12.75,151.09,0.00,67.45,74.00,7.00,28189.00,5362.00,978.00,14072.00,0.00,7777.00
2024,7,MQ,Envoy Air,EWR,"Newark, NJ: Newark Liberty International",27.00,3.00,2.00,0.00,1.00,0.00,0.00,1.00,0.00,109.00,76.00,0.00,33.00,0.00,0.00
2024,7,NK,Spirit Airlines,EWR,"Newark, NJ: Newark Liberty International",969.00,331.00,81.24,6.51,189.31,1.79,52.16,74.00,4.00,30526.00,8620.00,385.00,16316.00,86.00,5119.00
2024,7,UA,United Air Lines Network,EWR,"Newark, NJ: Newark Liberty International",5700.00,1887.00,427.72,74.06,808.09,0.38,576.75,258.00,53.00,191729.00,41397.00,8164.00,76542.00,34.00,65592.00
2024,7,YX,Republic Airline,EWR,"Newark, NJ: Newark Liberty International",2133.00,495.00,95.02,29.88,285.84,0.00,84.26,126.00,12.00,55309.00,11131.00,5996.00,27977.00,0.00,10205.00
2024,6,YX,Republic Airline,EWR,"Newark, NJ: Newark Liberty International",2103.00,342.00,57.58,25.73,216.19,0.00,42.50,127.00,8.00,40231.00,8215.00,9686.00,15786.00,0.00,6544.00
2024,6,MQ,Envoy Air,EWR,"Newark, NJ: Newark Liberty International",37.00,7.00,0.88,0.02,0.15,0.00,5.95,1.00,0.00,433.00,74.00,3.00,13.00,0.00,343.00
2024,6,NK,Spirit Airlines,EWR,"Newark, NJ: Newark Liberty International",938.00,220.00,43.92,3.53,130.34,1.00,41.21,54.00,2.00,17897.00,3176.00,267.00,10411.00,24.00,4019.00
2024,6,UA,United Air Lines Network,EWR,"Newark, NJ: Newark Liberty International",5499.00,1436.00,325.76,70.60,595.58,0.00,444.05,145.00,52.00,139518.00,31297.00,8850.00,50729.00,0.00,48642.00
2024,6,9E,Endeavor Air Inc.,EWR,"Newark, NJ: Newark Liberty International",134.00,32.00,7.54,0.79,15.91,0.00,7.76,13.00,0.00,2186.00,732.00,75.00,881.00,0.00,498.00
2024,6,AA,American Airlines Network,EWR,"Newark, NJ: Newark Liberty International",608.00,266.00,61.08,11.92,86.50,1.39,105.11,27.00,9.00,20966.00,3886.00,1417.00,6066.00,100.00,9497.00
2024,6,AS,Alaska Airlines Network,EWR,"Newark, NJ: Newark Liberty International",297.00,64.00,11.64,4.09,25.23,0.00,23.05,3.00,3.00,5408.00,754.00,592.00,2656.00,0.00,1406.00
2024,6,B6,JetBlue Airways,EWR,"Newark, NJ: Newark Liberty International",511.00,144.00,48.10,1.50,53.88,0.00,40.52,20.00,9.00,12502.00,5025.00,124.00,4143.00,0.00,3210.00
2024,6,DL,Delta Air Lines Network,EWR,"Newark, NJ: Newark Liberty International",565.00,168.00,66.22,1.81,80.18,0.00,19.79,1.00,9.00,13157.00,5173.00,319.00,6209.00,0.00,1456.00
2024,6,F9,Frontier Airlines,EWR,"Newark, NJ: Newark Liberty International",5.00,2.00,1.12,0.00,0.88,0.00,0.00,0.00,0.00,42.00,20.00,0.00,22.00,0.00,0.00
2024,6,G4,Allegiant Air,EWR,"Newark, NJ: Newark Liberty International",72.00,10.00,5.88,0.18,2.95,1.00,0.00,0.00,0.00,531.00,399.00,3.00,99.00,30.00,0.00
2024,6,G7,GoJet Airlines LLC d/b/a United Express,EWR,"Newark, NJ: Newark Liberty International",1181.00,207.00,32.98,10.55,126.82,0.00,36.64,65.00,4.00,19478.00,2529.00,3459.00,9657.00,0.00,3833.00
2024,5,MQ,Envoy Air,EWR,"Newark, NJ: Newark Liberty International",111.00,30.00,6.81,2.58,12.02,0.00,8.59,7.00,0.00,1558.00,323.00,196.00,627.00,0.00,412.00
2024,5,NK,Spirit Airlines,EWR,"Newark, NJ: Newark Liberty International",964.00,222.00,54.05,4.38,129.01,1.33,33.23,15.00,1.00,17047.00,4431.00,725.00,9303.00,50.00,2538.00
2024,5,UA,United Air Lines Network,EWR,"Newark, NJ: Newark Liberty International",6060.00,1329.00,385.34,65.99,423.57,0.00,454.11,78.00,17.00,110430.00,30587.00,7296.00,27865.00,0.00,44682.00
2024,5,YX,Republic Airline,EWR,"Newark, NJ: Newark Liberty International",2050.00,288.00,45.50,15.91,152.79,0.00,73.80,32.00,8.00,18441.00,3311.00,1262.00,7873.00,0.00,5995.00
2024,5,9E,Endeavor Air Inc.,EWR,"Newark, NJ: Newark Liberty International",143.00,34.00,6.90,0.94,15.53,0.00,10.63,4.00,0.00,2746.00,885.00,152.00,1159.00,0.00,550.00
2024,5,AA,American Airlines Network,EWR,"Newark, NJ: Newark Liberty International",554.00,241.00,67.17,11.77,62.70,0.40,98.96,17.00,1.00,18929.00,5202.00,1474.00,3445.00,35.00,8773.00
2024,5,AS,Alaska Airlines Network,EWR,"Newark, NJ: Newark Liberty International",302.00,60.00,19.01,4.49,19.68,0.00,16.82,1.00,0.00,3457.00,1237.00,227.00,1211.00,0.00,782.00
2024,5,B6,JetBlue Airways,EWR,"Newark, NJ: Newark Liberty International",553.00,145.00,51.47,1.94,44.70,0.00,46.88,5.00,4.00,10558.00,3509.00,279.00,2391.00,0.00,4379.00
2024,5,DL,Delta Air Lines Network,EWR,"Newark, NJ: Newark Liberty International",570.00,121.00,39.56,4.48,57.20,0.00,19.76,1.00,2.00,7130.00,2410.00,230.00,2902.00,0.00,1588.00
2024,5,G4,Allegiant Air,EWR,"Newark, NJ: Newark Liberty International",50.00,6.00,1.57,1.00,3.43,0.00,0.00,0.00,0.00,269.00,137.00,22.00,110.00,0.00,0.00
2024,5,G7,GoJet Airlines LLC d/b/a United Express,EWR,"Newark, NJ: Newark Liberty International",1219.00,171.00,22.57,12.52,93.49,0.00,42.42,18.00,0.00,12564.00,1675.00,1130.00,5083.00,0.00,4676.00
2024,4,9E,Endeavor Air Inc.,EWR,"Newark, NJ: Newark Liberty International",138.00,27.00,5.53,2.69,10.20,0.00,8.58,3.00,0.00,2080.00,465.00,156.00,609.00,0.00,850.00
2024,4,AA,American Airlines Network,EWR,"Newark, NJ: Newark Liberty International",541.00,176.00,44.24,4.64,62.71,0.85,63.56,10.00,3.00,10535.00,2091.00,671.00,2824.00,44.00,4905.00
2024,4,OO,SkyWest Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2024,4,G4,Allegiant Air,EWR,"Newark, NJ: Newark Liberty International",45.00,2.00,1.98,0.00,0.02,0.00,0.00,0.00,1.00,148.00,145.00,0.00,3.00,0.00,0.00
2024,4,G7,GoJet Airlines LLC d/b/a United Express,EWR,"Newark, NJ: Newark Liberty International",1274.00,229.00,35.09,5.68,127.41,0.00,60.82,27.00,2.00,18450.00,3462.00,386.00,7320.00,0.00,7282.00
2024,4,UA,United Air Lines Network,EWR,"Newark, NJ: Newark Liberty International",5991.00,977.00,240.98,27.91,367.13,0.00,340.98,89.00,56.00,81107.00,20431.00,4814.00,20820.00,0.00,35042.00
2024,4,YX,Republic Airline,EWR,"Newark, NJ: Newark Liberty International",1797.00,233.00,30.86,10.29,140.71,0.00,51.15,29.00,11.00,15795.00,1690.00,1457.00,8234.00,0.00,4414.00
2024,4,AS,Alaska Airlines Network,EWR,"Newark, NJ: Newark Liberty International",278.00,52.00,15.36,1.03,18.59,0.55,16.47,0.00,4.00,2834.00,1127.00,118.00,829.00,43.00,717.00
2024,4,B6,JetBlue Airways,EWR,"Newark, NJ: Newark Liberty International",429.00,131.00,50.81,1.03,39.36,1.42,38.38,8.00,4.00,12281.00,5371.00,32.00,2270.00,40.00,4568.00
2024,4,MQ,Envoy Air,EWR,"Newark, NJ: Newark Liberty International",99.00,21.00,4.75,1.58,11.74,0.00,2.93,1.00,0.00,1305.00,350.00,141.00,652.00,0.00,162.00
2024,4,NK,Spirit Airlines,EWR,"Newark, NJ: Newark Liberty International",884.00,154.00,50.94,3.96,80.81,0.37,17.92,12.00,2.00,11951.00,5543.00,256.00,4976.00,27.00,1149.00
2024,4,DL,Delta Air Lines Network,EWR,"Newark, NJ: Newark Liberty International",527.00,100.00,45.54,2.00,45.01,0.00,7.44,1.00,5.00,6679.00,2853.00,72.00,3187.00,0.00,567.00
2024,3,9E,Endeavor Air Inc.,EWR,"Newark, NJ: Newark Liberty International",140.00,22.00,5.44,0.00,12.75,0.00,3.81,0.00,0.00,1465.00,395.00,0.00,647.00,0.00,423.00
2024,3,MQ,Envoy Air,EWR,"Newark, NJ: Newark Liberty International",102.00,25.00,7.01,0.62,12.51,1.00,3.87,0.00,0.00,1068.00,298.00,13.00,468.00,68.00,221.00
2024,3,NK,Spirit Airlines,EWR,"Newark, NJ: Newark Liberty International",855.00,195.00,52.83,3.72,94.85,1.92,41.67,9.00,0.00,16106.00,4505.00,392.00,7337.00,60.00,3812.00
2024,3,AA,American Airlines Network,EWR,"Newark, NJ: Newark Liberty International",542.00,197.00,55.39,3.19,54.65,2.68,81.09,11.00,0.00,13062.00,3381.00,422.00,2386.00,68.00,6805.00
2024,3,G4,Allegiant Air,EWR,"Newark, NJ: Newark Liberty International",51.00,3.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,108.00,0.00,0.00,108.00,0.00,0.00
2024,3,G7,GoJet Airlines LLC d/b/a United Express,EWR,"Newark, NJ: Newark Liberty International",1191.00,106.00,21.18,9.67,42.10,0.00,33.06,9.00,1.00,8384.00,1342.00,1624.00,2635.00,0.00,2783.00
2024,3,AS,Alaska Airlines Network,EWR,"Newark, NJ: Newark Liberty International",257.00,42.00,9.68,0.00,22.32,0.00,10.00,2.00,1.00,2023.00,429.00,0.00,1301.00,0.00,293.00
2024,3,B6,JetBlue Airways,EWR,"Newark, NJ: Newark Liberty International",435.00,186.00,77.54,2.28,33.07,0.21,72.91,5.00,1.00,15361.00,5523.00,503.00,1648.00,21.00,7666.00
